	Neu	OxA	SNs	x	y	r	angle	z	pvalue	col	lab
ME2	-0.281374995689757	0.236521332015625	0.0309906118442002	-0.415130967619669	0.177994824926564	0.451681168499951	156.791900918458	0.356452625331644	0.440095952734839	grey60	ns
MEA1	0.0775409212566317	-0.215969399741399	0.0578068936830193	0.156622174285821	-0.237097225059488	0.284157702005291	303.448035537441	0.120262561543051	0.758119100164957	grey60	ns
MEF2A	-0.39808530020661	0.285286208045259	0.0655550125592485	-0.573505910508864	0.19029279729481	0.604251916083751	161.643837446368	0.70602208983654	0.196778619821877	grey60	ns
BORCS8-MEF2B	0.265011873382715	-0.314336637047666	0.0111024210772759	0.41662898136791	-0.28183849171988	0.503003621786761	325.922687764981	0.975152722098221	0.105888129813156	grey60	ns
MEF2C	-0.214805058296774	0.391042683192441	-0.0689523526222191	-0.375850223581885	0.398367386630228	0.547686009769421	133.334092617337	0.403514557754182	0.39489846194595	grey60	ns
MEF2D	-0.324746486548209	-0.485751152604586	0.369608820689164	-0.266675320590499	-0.740763466252766	0.787303143361474	250.201091275661	3.50362877532527	0.000313596512799644	green3	S+
MEFV	-0.379436578825688	-0.448333056917705	0.379396102880119	-0.344968101806895	-0.716834479838064	0.795521629340749	244.301365172581	3.17184584436235	0.000673215576105374	green3	S+
MEIS1	0.187175443636997	-0.219887515950802	0.00690629407259667	0.2936660545761	-0.196409200901325	0.353293540570713	326.224673965542	0.529289168625972	0.295604357278603	grey60	ns
MAP3K1	-0.234858653425788	0.415511312306	-0.0700928237702617	-0.407567897693657	0.420545518024838	0.585636511806775	134.10217369089	0.494522947204325	0.320241088152281	grey60	ns
MAP3K3	-0.326670462340549	-0.633409628055739	0.435502058267953	-0.227716677446657	-0.925704674758381	0.953301646939133	256.180049899145	4.38227216689401	4.14694077617505e-05	green3	S+
MAP3K4	0.0591260795929177	0.640506582272284	-0.310203414404405	-0.106025504341022	0.823339008753831	0.830137657805324	97.3378820821268	2.90763438615331	0.0012369883625298	red	O+
MAP3K5	-0.179649933474321	0.174791309543193	0.009323791868665	-0.27170748418025	0.143299073807292	0.30718004738848	152.19274546648	0.0844700807416404	0.823246549771385	grey60	ns
RAB8A	0.0171357609965654	-0.704394837284898	0.301708563126996	0.218478898075516	-0.871311103590607	0.898285070645491	284.076534324929	3.31995833124394	0.000478676017099926	green3	S+
MEN1	0.223668571989073	-0.141008017925824	-0.0453173866673969	0.316831274285683	-0.0828705175739668	0.327489815182804	345.34207192141	0.402982410635282	0.395382633139434	grey60	ns
MEOX1	-0.138252695243803	0.243395234826877	-0.040732609606802	-0.239584007853841	0.246061931202079	0.343434085096698	134.235789640413	0.645725334635266	0.226086518058619	grey60	ns
MEST	-0.568652281505828	0.430360827454001	0.0835943310430339	-0.825629860754345	0.300308595073223	0.87854989570547	160.012017575908	1.71868528658182	0.0191123774375775	grey60	ns
METTL1	-0.0607744376921882	0.177600363756918	-0.0489724299607891	-0.125088404590253	0.196217795165946	0.232698371508526	122.517419296958	0.160521432293921	0.691000827893422	grey60	ns
MFAP1	0.0847507727324854	-0.150790987185535	0.0256676634500375	0.147312434600234	-0.152817674167929	0.212259734584644	313.949150337854	0.00203722250386147	0.99532010681737	grey60	ns
MFAP3	-0.188678030135146	0.403989179865572	-0.0871897846759814	-0.347077727729941	0.425373461097521	0.549004126115883	129.212260606412	0.669221428117095	0.214179831165142	grey60	ns
MFGE8	-0.135744906549528	0.173324796225745	-0.0111053551955454	-0.216854627064628	0.159721196354649	0.269326548717907	143.62702424228	0.0534168792019898	0.88426639514777	grey60	ns
MELTF	0.110810880380389	-0.0157945172974212	-0.0462396349717158	0.141827956514958	0.0263662453271458	0.144257922284566	10.5312370678485	0.180893614571941	0.659335387249816	grey60	ns
MFNG	0.107322551004037	-0.476996083888853	0.158363452429165	0.266638866733881	-0.550237498988105	0.611438950792157	295.854303398787	1.79756268520419	0.0159381281632818	grey60	ns
MGAT1	0.0116123426302924	-0.684510420754283	0.295610660669344	0.206062222672762	-0.848809755297537	0.873464160856703	283.645492466958	4.05779371993487	8.75399471463961e-05	green3	S+
MGAT2	0.133603813495547	0.170480930605361	-0.139141439944215	0.117934068164974	0.268140838475891	0.292929946732141	66.2590812529559	0.538975109908803	0.28908455564661	grey60	ns
MGAT3	-0.0295878399126215	-0.272959961406668	0.134304546176997	0.0397398677022142	-0.352701409627214	0.354933150660815	276.428565488935	0.660180648924925	0.218685179291065	grey60	ns
MGAT5	-0.0324131434169192	0.119321826878242	-0.0369432949862625	-0.0736024093629089	0.135329565260132	0.154050011027333	118.540677696239	0.00702050584282334	0.983964645348779	grey60	ns
MIA2	-0.226954914045247	-0.0548951784832519	0.133092237274341	-0.266053443440792	-0.162801877637863	0.311911663983757	211.463055313572	0.240418883223638	0.574885184884442	grey60	ns
MGMT	0.277115926403936	-0.389220425075252	0.038241342359226	0.452605467761948	-0.370192749744853	0.584717351727882	320.719755632437	0.906248884717762	0.124094094752401	grey60	ns
MGST1	-0.227447892570021	-0.247802185081955	0.218207949869664	-0.212650774963875	-0.403576615289116	0.456173691153881	242.21455861805	0.49296005337724	0.321395614633219	grey60	ns
MGST2	-0.133798774302592	-0.318775508054152	0.20448463520907	-0.0766533378800516	-0.453156576853835	0.459593970101914	260.399060891666	0.609990158088945	0.245476454453036	grey60	ns
MGST3	0.302787933514433	-0.204534374488533	-0.055343083311967	0.432726662414683	-0.129203448182308	0.451603692840027	343.375436680595	0.208485881149847	0.61874844264773	grey60	ns
CIITA	-0.304914070907836	-0.0119533471800063	0.151618226794972	-0.374746510715319	-0.141657138399337	0.400626624368371	200.706987762549	0.445036530009397	0.358891745750641	grey60	ns
MICB	-0.160757158656155	-0.233047008655068	0.179704119963195	-0.134085714310218	-0.357452962824115	0.381774278093508	249.43821399717	0.455260026996158	0.350541929636761	grey60	ns
MICE	-0.164727524984481	0.353265357417275	-0.0763675452710435	-0.303176431057597	0.372073008029731	0.479952363941584	129.174197691781	0.783965047883275	0.16445040679433	grey60	ns
MIF	0.486729000509326	-0.180966522698542	-0.154004650257126	0.65421458698716	-0.0233496664678622	0.654631142515341	357.955915794953	1.13431736516118	0.0733977310661747	grey60	ns
MIPEP	0.202697951400979	0.0492749545682653	-0.118975996682507	0.2375484724581	0.145709597994066	0.278676449874705	31.5244909631308	0.978821808476486	0.104997314546906	grey60	ns
MITF	-0.110552521358137	0.156008950379197	-0.0155787279149411	-0.180767632590265	0.148599288379115	0.234005738175517	140.578226441832	0.158567201595217	0.694117187520934	grey60	ns
ATXN3	-0.0502149310020502	0.212872953130839	-0.0695609324965811	-0.121870941319179	0.244594919842894	0.273274955220881	116.485066662677	0.414269090713783	0.385239587609938	grey60	ns
MKI67	0.144143449141955	-0.1307998350683	-0.0116369281580838	0.215361830755147	-0.103198104573048	0.238810734544489	334.396969923152	0.299189595876338	0.502123334383299	grey60	ns
MKLN1	-0.222387698147488	0.434300428420681	-0.0843460933942916	-0.397364865660683	0.449161063476206	0.599703674663253	131.498620767086	0.869462124284913	0.135063461434166	grey60	ns
MLH1	0.241650936542588	0.188092039936173	-0.198752947112375	0.246981390130689	0.335017586110704	0.416216998781082	53.6016483171037	1.43242381639431	0.0369467450371434	grey60	ns
MAP3K9	0.212862097701786	0.169713218395173	-0.17684762299073	0.216429299999564	0.300130492597102	0.370026964537559	54.2039733343422	1.26836587470572	0.0539056299068552	grey60	ns
MAP3K10	0.431014571997617	-0.202988062576733	-0.117572247025111	0.591294726798539	-0.0739722661526701	0.595903809435315	352.869218660334	1.14090285901217	0.0722931487501914	grey60	ns
MAP3K11	0.076443952753844	-0.598629685057398	0.226703964103413	0.262406813230837	-0.714759906771375	0.76140597578282	290.159489535876	3.16786526997515	0.000679414372845068	green3	S+
KMT2A	-0.0538151603838083	0.680803655267592	-0.273722331333509	-0.257355822350849	0.826643752968958	0.865778212719912	107.292731548859	3.08891292620297	0.000814867644391248	red	O+
MLLT1	-0.138789248162273	-0.686508223690925	0.368682457541885	0.0201236349122471	-0.913821935784221	0.914043484196732	271.261529165337	4.76274152951779	1.72686533060352e-05	green3	S+
AFF1	-0.305784073752233	0.460549368695103	-0.0558653668247648	-0.508126074687402	0.447228279848828	0.676908592111054	138.64730874795	0.88856788093142	0.129250466444394	grey60	ns
MLLT3	-0.123091761217859	0.542345090133226	-0.179547794274045	-0.304490409147449	0.62517757670792	0.695385800603642	115.968225127924	1.98303519969323	0.0103983588341478	red	O+
AFDN	-0.185977439576158	0.501271127709487	-0.131290125195614	-0.370967940833095	0.547814114465531	0.661602234831171	124.105012747086	0.854028644550743	0.139949501371385	grey60	ns
MLLT6	0.0531537433911738	0.210119334773385	-0.117966304128025	0.00707722806849385	0.284130497905469	0.284218625352286	88.5731504604632	0.36675899033802	0.429774862119911	grey60	ns
NR3C2	-0.182373570103817	0.733643701981723	-0.235263915222128	-0.431563463483615	0.839098610418783	0.94357485183779	117.217571444482	3.02159111293226	0.000951500206919838	red	O+
MME	-0.183778255398443	-0.137002728396547	0.148494763085734	-0.189524272743037	-0.247248080340387	0.311530196274427	232.528577039132	0.365064560182189	0.431454933991992	grey60	ns
MMP8	0.0246849425274789	0.158189145525914	-0.0814519964445928	-0.013683632013182	0.207535316738373	0.207985935771554	93.7722794189942	0.110330678030537	0.775656295929099	grey60	ns
MMP9	-0.158117931159664	-0.642942506998513	0.358791310035975	-0.0160423326783951	-0.867526933381819	0.867675248339278	268.940605562907	4.42733027635612	3.73826189284859e-05	green3	S+
MMP11	0.0281253136491579	0.240831606290597	-0.119466057319453	-0.0325574608364138	0.312026929610483	0.313720884000827	95.9567912629377	0.148146253541214	0.710974044844258	grey60	ns
MMP14	0.0968445797466488	-0.566838574465075	0.202923574486245	0.278802079736064	-0.666633575863545	0.722586274526282	292.695846098723	1.33194922110827	0.0465640534297624	grey60	ns
MMP15	0.0208321701004079	0.139154983701253	-0.0712276344767459	-0.0131315045118458	0.182196691856829	0.182669293901074	94.1223639492278	0.319654833863885	0.479010646474224	grey60	ns
MMP17	0.300890977876174	-0.29480623639824	-0.0147129253653438	0.455650558757966	-0.242567922784585	0.516194371201851	331.971164920333	0.697833715349794	0.200523965569603	grey60	ns
MMP19	-0.509189715347337	-0.222208590185195	0.342182843048207	-0.569176841778843	-0.488777318858435	0.750243656852744	220.654144514741	3.59456681676752	0.000254350844096351	green3	S+
ALDH6A1	-0.118688578842378	0.399211447739184	-0.118682519160893	-0.258953043131524	0.448509331802164	0.517896996767408	120.000580576788	0.635926207733533	0.23124576733543	grey60	ns
MNAT1	-0.260107031272061	0.699712081059949	-0.183021940655793	-0.518452101474139	0.764470087590637	0.923692100401311	124.144529406701	3.4205622607143	0.000379697501410505	grey60	ns
MNDA	-0.0857517305692566	-0.226691133613287	0.140904929463087	-0.0428586284941565	-0.318347528955287	0.321219568563837	262.33246151334	0.22357655533942	0.597617690235372	grey60	ns
MNT	-0.202690705630749	-0.532213391362462	0.331465430902266	-0.102316725400651	-0.74796780079188	0.754933469464796	262.210686301981	2.511316147238	0.00308094434205952	green3	S+
MOCS1	0.282399752496735	-0.0073151953248306	-0.132333195255504	0.352223947786902	0.108268763870284	0.368488581403264	17.0867032456931	0.624598848207589	0.23735651226147	grey60	ns
MOCS2	-0.199689226296236	0.570071952810019	-0.154980830614219	-0.407234787394136	0.627914129530007	0.748409196982088	122.965494708724	2.32047373018235	0.00478108285322959	grey60	ns
MOV10	-0.243606125715159	0.0884054796517073	0.0780325292965439	-0.326825130189285	0.00898323851976629	0.326948565217139	178.425543064011	0.868048548496038	0.135503792820071	grey60	ns
CD200	-0.290948923766465	0.445793079198933	-0.0564934714396296	-0.485598727646117	0.434992912832254	0.651939382539372	138.146437777208	0.313285121565661	0.486087976055336	grey60	ns
MPG	0.268653712582854	-0.258360142427861	-0.0152753193715128	0.405471443482541	-0.210517632041243	0.456864055141207	332.562010302718	0.505448188203512	0.312285494393775	grey60	ns
MPI	-0.0962643795762329	0.0865383960050769	0.0081300079543514	-0.143598581555947	0.0679036559217165	0.158844134649079	154.691874275501	0.0213875011635638	0.951946406607662	grey60	ns
MPL	0.017116944620016	-0.182488003433117	0.0720785880929611	0.0723216522900942	-0.2204611352164	0.232020545493009	288.161930741104	0.205369539578417	0.623204327539061	grey60	ns
MPO	-0.0333194284289712	-0.221743553338368	0.113560489114784	0.020772103682821	-0.290381818756045	0.291123824094626	274.091613072135	0.921740682046467	0.119745532043773	grey60	ns
MPP2	-0.17943902461454	0.179842776071811	0.00699991034337978	-0.272860367822135	0.149686312583724	0.311221420379355	151.251615880209	0.411173003017372	0.387995775467151	grey60	ns
MPST	0.336384263840906	-0.602027709761313	0.103427745651343	0.585684245895891	-0.61094234562568	0.846331250497845	313.790794341243	3.21385271453771	0.000611149253277849	green3	S+
MPV17	-0.232545342718272	-0.0409337402465451	0.129632610213254	-0.276894777701627	-0.147714792528986	0.313831766796025	208.078540329229	0.32645713740564	0.471566410178619	grey60	ns
MPZ	-0.148717572628674	-0.113892398945247	0.121497090397671	-0.152519918354887	-0.203853277554813	0.254594745163409	233.196723443916	0.365830086663082	0.430695082641297	grey60	ns
MRC1	-0.252990879723537	-0.00808819001178909	0.12499442587249	-0.311443997653887	-0.115252926157872	0.332085231021475	200.307491030942	0.215265714793138	0.609164077781406	grey60	ns
MRE11	-0.255212258694262	0.427162337613633	-0.0654495443767505	-0.436068655312704	0.426614404009734	0.610045671941708	135.627886461644	0.805243914365348	0.156587137714882	grey60	ns
ABCC1	-0.00182684744391574	0.161775781233946	-0.0703044569698417	-0.0475625095759678	0.200987382000824	0.20653842267411	103.313796989175	0.194949704117207	0.63833740811629	grey60	ns
MSH2	0.0673144175435519	0.703914188958298	-0.342033163562553	-0.11362609515432	0.905816978304135	0.912915816318269	97.1498630413414	4.6142506462151	2.43080070585125e-05	red	O+
MSH3	-0.100297160753797	0.154830566907575	-0.0199828122775091	-0.16772103806883	0.151392827295685	0.225942768787733	137.929118734612	0.349072780812514	0.447638280870278	grey60	ns
MSH5	0.0430752964364443	-0.180931383488935	0.0589336664456413	0.104074154958091	-0.207729226723366	0.232342121375631	296.611269051792	0.0219847834414402	0.95063810098005	grey60	ns
MSR1	-0.067237860839841	0.0181821012480061	0.0242740486539983	-0.0884659357908432	-0.00527578121210796	0.0886231102069185	183.412866267268	0.0697597786805417	0.851608958438359	grey60	ns
MSRA	0.02960054046044	-0.706839315584397	0.296801039436127	0.234619678534575	-0.869178043711006	0.900287101554254	285.105987350979	3.09329822691671	0.000806680898004183	green3	S+
MST1	0.161987247910952	-0.0441397372662313	-0.0583323946001102	0.213223313844123	0.0122912017983466	0.213577281582843	3.2991490953909	0.0720590529116855	0.847112220771994	grey60	ns
MT1E	0.0605057009397587	-0.201102733475237	0.0594424662780207	0.131335834538367	-0.225638761820412	0.26107844083673	300.202074857085	0.26933348888428	0.537856611053541	grey60	ns
MT1F	-0.10529457314188	0.0815717839862654	0.0146498101541372	-0.153405370212081	0.0579561294100205	0.163988171970105	159.303572147801	0.129641370807609	0.741922649016789	grey60	ns
MT1L	-0.21460181224498	0.00950868108234718	0.0988250502013558	-0.268768677886831	-0.0773502446308494	0.279677783453544	196.055546633128	0.550588984130292	0.281456327024041	grey60	ns
MT1X	0.126473589606128	-0.232691266314895	0.0416768341676192	0.221980805679765	-0.237609745005939	0.325167447651245	313.052337416491	0.235696794709745	0.581170023244779	grey60	ns
MT2A	-0.11649271155307	-0.226446833955037	0.155553108485698	-0.0810458488183999	-0.33082165439787	0.340604457735419	256.234590830516	1.39035742397457	0.0407045142122816	grey60	ns
MTAP	-0.0473859703304367	0.399905019631406	-0.153212942879208	-0.170732008706536	0.479014206823681	0.508531246961176	109.617271460935	1.82154960831696	0.015081703263693	grey60	ns
MT-ATP6	0.223126693344178	-0.543553318243286	0.132062647221856	0.428872028854893	-0.585100589295163	0.72544739073737	306.240989170828	0.627647738222533	0.23569602692283	grey60	ns
MT-ATP8	0.135747286852393	-0.246253434091926	0.0431928133113025	0.237277597242705	-0.250667803281271	0.345159391810696	313.428082742973	0.0436144472831026	0.904452060955601	grey60	ns
